PROD_EST,COBERTURA,ANIO,ID_MES,MARCA,MODELO,TIPO,SEGMENTO,ORIGEN,ID_PAIS_ORIGEN,UNI_VEH,TIPO_VEHICULO
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,Chrysler,Grand Cherokee,Camiones ligeros,SUV's,IMPORTADO,66,147,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,Chrysler,Jeep Compass,Camiones ligeros,SUV's,IMPORTADO,66,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,Chrysler,Jeep Compass-,Camiones ligeros,SUV's,NACIONAL,1,117,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,Chrysler,Journey,Camiones ligeros,SUV's,NACIONAL,1,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,Chrysler,JT ,Camiones ligeros,Pick Ups,IMPORTADO,66,115,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,Chrysler,Patriot,Camiones ligeros,SUV's,IMPORTADO,66,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,Chrysler,Promaster,Camiones ligeros,SUV's,NACIONAL,1,78,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,Chrysler,Promaster Rapid,Camiones ligeros,Pick Ups,IMPORTADO,31,422,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,Chrysler,RAM 1500-,Camiones ligeros,Pick Ups,NACIONAL,1,65,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,Chrysler,RAM 2500-,Camiones ligeros,Pick Ups,NACIONAL,1,1,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,Chrysler,RAM 4000,Camiones ligeros,Pick Ups,NACIONAL,1,247,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,Chrysler,RAM 4000 Diesel,Camiones ligeros,Pick Ups,NACIONAL,1,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,Chrysler,RAM 700,Camiones ligeros,Pick Ups,IMPORTADO,31,534,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,Chrysler,Renegade,Camiones ligeros,SUV's,IMPORTADO,31,157,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,Chrysler,Viper,Autom�viles,Deportivos,IMPORTADO,66,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,Chrysler,Vision,Autom�viles,Subcompactos,IMPORTADO,31,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,Chrysler,Voyager Town&Country LTD,Camiones ligeros,Minivans,IMPORTADO,40,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,Chrysler,Voyager Town&Country LX,Camiones ligeros,Minivans,IMPORTADO,40,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,Chrysler,Wrangler,Camiones ligeros,SUV's,IMPORTADO,66,195,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,Fiat,Argo,Autom�viles,Subcompactos,IMPORTADO,31,159,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,Fiat,Ducato,Camiones ligeros,Pick Ups,IMPORTADO,124,45,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,Fiat,Fiat 500,Autom�viles,Subcompactos,IMPORTADO,124,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,Fiat,Fiat 500-,Autom�viles,Subcompactos,NACIONAL,1,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,Fiat,Mobi,Autom�viles,Subcompactos,IMPORTADO,31,213,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,Fiat,Nuevo Palio,Autom�viles,Compactos,IMPORTADO,31,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,Fiat,Palio Adventure,Autom�viles,Subcompactos,IMPORTADO,31,2,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,Fiat,Uno,Autom�viles,Subcompactos,IMPORTADO,31,119,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,Fiat,124 Spider,Autom�viles,De Lujo,IMPORTADO,126,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,Fiat,500L,Autom�viles,Compactos,IMPORTADO,200,1,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,Fiat,500X,Autom�viles,Deportivos,IMPORTADO,124,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,Ford Motor,Bronco Sport,Camiones ligeros,SUV's,NACIONAL,1,20,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,Ford Motor,Ecosport,Camiones ligeros,SUV's,IMPORTADO,31,229,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,Ford Motor,Edge,Camiones ligeros,SUV's,IMPORTADO,40,11,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,Ford Motor,Escape,Camiones ligeros,SUV's,IMPORTADO,66,37,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,Ford Motor,Escape HEV,Camiones ligeros,SUV's,IMPORTADO,66,32,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,Ford Motor,Expedition,Camiones ligeros,Minivans,IMPORTADO,66,28,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,Ford Motor,Explorer,Camiones ligeros,SUV's,IMPORTADO,66,132,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,Ford Motor,F 250 Super Duty,Camiones ligeros,Pick Ups,IMPORTADO,66,64,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,Ford Motor,Figo Sedan,Autom�viles,Subcompactos,IMPORTADO,95,552,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,Ford Motor,Fusion,Autom�viles,Compactos,NACIONAL,1,4,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,Ford Motor,Fusion Hibrido,Autom�viles,Compactos,NACIONAL,1,4,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,Ford Motor,F-350,Camiones ligeros,Pick Ups,IMPORTADO,66,274,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,Ford Motor,F-450,Camiones ligeros,Pick Ups,IMPORTADO,66,36,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,Ford Motor,F450 Diesel,Camiones ligeros,Pick Ups,IMPORTADO,66,33,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,Ford Motor,F-550,Camiones ligeros,Pick Ups,IMPORTADO,66,14,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,Ford Motor,F550 Diesel,Camiones ligeros,Pick Ups,IMPORTADO,66,14,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,Ford Motor,Lobo Crew Cab,Camiones ligeros,Pick Ups,IMPORTADO,66,309,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,Ford Motor,Lobo Regular Cab,Camiones ligeros,Pick Ups,IMPORTADO,66,5,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,Ford Motor,Mustang,Autom�viles,Deportivos,IMPORTADO,66,37,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,Ford Motor,New F150 / F-150,Camiones ligeros,Pick Ups,IMPORTADO,66,72,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,Ford Motor,Ranger,Camiones ligeros,Pick Ups,IMPORTADO,12,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,Ford Motor,Ranger Crew Cab,Camiones ligeros,Pick Ups,IMPORTADO,12,599,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,Ford Motor,Transit,Camiones ligeros,SUV's,IMPORTADO,181,456,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,General Motors,Acadia,Camiones ligeros,SUV's,IMPORTADO,66,32,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,General Motors,Ats 4p,Autom�viles,De Lujo,IMPORTADO,66,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,General Motors,Avalanche UUV,Camiones ligeros,Pick Ups,NACIONAL,1,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,General Motors,Aveo,Autom�viles,Subcompactos,IMPORTADO,43,2188,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,General Motors,Aveo-,Autom�viles,Subcompactos,NACIONAL,1,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,General Motors,Beat,Autom�viles,Subcompactos,IMPORTADO,95,768,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,General Motors,Beat 4 PTAS.,Autom�viles,Subcompactos,IMPORTADO,95,1618,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,General Motors,Blazer,Camiones ligeros,SUV's,NACIONAL,1,129,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,General Motors,Bolt,Autom�viles,Subcompactos,IMPORTADO,66,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,General Motors,Camaro,Autom�viles,Deportivos,IMPORTADO,66,10,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,General Motors,Camaro Convertible,Autom�viles,De Lujo,IMPORTADO,66,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,General Motors,Captiva Sport,Camiones ligeros,SUV's,NACIONAL,1,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,General Motors,Cavalier 4 Ptas,Autom�viles,Compactos,IMPORTADO,43,451,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,General Motors,Chevrolet Express Cargo Van,Camiones ligeros,Minivans,IMPORTADO,66,6,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,General Motors,Chevrolet Express Cutaway,Camiones ligeros,Minivans,IMPORTADO,66,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,General Motors,Chevrolet Express Passenger Van,Camiones ligeros,Minivans,IMPORTADO,66,11,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,General Motors,Chevy 3 Ptas,Autom�viles,Subcompactos,NACIONAL,1,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,General Motors,Chevy 4 PTAS,Autom�viles,Subcompactos,NACIONAL,1,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,General Motors,Cheyenne  Doble Cabina,Camiones ligeros,Pick Ups,NACIONAL,1,106,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,General Motors,Cheyenne Cabina Regular,Camiones ligeros,Pick Ups,NACIONAL,1,70,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,General Motors,Cheyenne Doble Cabina,Camiones ligeros,Pick Ups,IMPORTADO,66,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,General Motors,Colorado Doble Cabina,Camiones ligeros,Pick Ups,IMPORTADO,66,61,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,General Motors,Corvette,Autom�viles,Deportivos,IMPORTADO,66,3,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,General Motors,Corvette 2  Pts. Convertible,Autom�viles,De Lujo,IMPORTADO,66,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,General Motors,Cruze 4 PTAS-,Autom�viles,Compactos,NACIONAL,1,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,General Motors,Cruze 4 Ptas,Autom�viles,Compactos,IMPORTADO,48,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,General Motors,Cruze 5 Ptas,Autom�viles,Compactos,NACIONAL,1,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,General Motors,Cts 2 Ptas,Autom�viles,De Lujo,IMPORTADO,66,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,General Motors,Cts 4 Ptas,Autom�viles,De Lujo,IMPORTADO,66,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,General Motors,Enclave,Camiones ligeros,SUV's,IMPORTADO,66,41,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,General Motors,Encore,Camiones ligeros,SUV's,IMPORTADO,48,60,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,General Motors,Envision SUV,Camiones ligeros,SUV's,IMPORTADO,43,15,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,General Motors,Epica,Autom�viles,Compactos,IMPORTADO,48,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,General Motors,Equinox SUV-,Camiones ligeros,SUV's,NACIONAL,1,127,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,General Motors,Equinox Suv,Camiones ligeros,SUV's,IMPORTADO,66,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,General Motors,Escalade ESV SUV AWD,Camiones ligeros,Minivans,IMPORTADO,66,27,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,General Motors,Escalade ESV SUV AWD,Camiones ligeros,Minivans,NACIONAL,1,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,General Motors,Escalade EXT UUV 4X4,Camiones ligeros,Minivans,NACIONAL,1,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,General Motors,Escalade Suv,Camiones ligeros,Minivans,IMPORTADO,66,11,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,General Motors,GMC Sierra Cabina Regular,Camiones ligeros,Pick Ups,IMPORTADO,66,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,General Motors,GMC Sierra Doble Cabina,Camiones ligeros,Pick Ups,NACIONAL,1,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,General Motors,"Kodiak Chassis Cab Class 7 PBV33,000",Camiones ligeros,Pick Ups,NACIONAL,1,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,General Motors,Lacrosse,Autom�viles,De Lujo,IMPORTADO,66,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,General Motors,Malibu 4 Ptas,Autom�viles,Compactos,IMPORTADO,66,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,General Motors,Matiz 5 Ptas,Autom�viles,Subcompactos,IMPORTADO,48,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,General Motors,Onix,Autom�viles,Compactos,NACIONAL,1,2857,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,General Motors,Regal,Autom�viles,De Lujo,IMPORTADO,40,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,General Motors,Sierra Cabina Regular,Camiones ligeros,Pick Ups,NACIONAL,1,60,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,General Motors,Sierra Doble Cabina,Camiones ligeros,Pick Ups,IMPORTADO,66,25,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,General Motors,Sierra Doble Cabina,Camiones ligeros,Pick Ups,NACIONAL,1,82,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,General Motors,Silverado Cabina Regular,Camiones ligeros,Pick Ups,NACIONAL,1,181,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,General Motors,Silverado Cabina Regular,Camiones ligeros,Pick Ups,NACIONAL,1,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,General Motors,Silverado Doble Cabina,Camiones ligeros,Pick Ups,NACIONAL,1,347,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,General Motors,Silverado 1500 Cabina Regular,Camiones ligeros,Pick Ups,IMPORTADO,66,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,General Motors,Silverado 1500 Cabina Regular-,Camiones ligeros,Pick Ups,NACIONAL,1,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,General Motors,Silverado 2500 Cabina Extendida,Camiones ligeros,Pick Ups,IMPORTADO,66,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,General Motors,Silverado 2500 Cabina Regular,Camiones ligeros,Pick Ups,IMPORTADO,66,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,General Motors,Silverado 2500 Cabina Regular-,Camiones ligeros,Pick Ups,NACIONAL,1,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,General Motors,Silverado 2500 Doble Cabina-,Camiones ligeros,Pick Ups,NACIONAL,1,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,General Motors,Silverado 3500 Chassis Cab,Camiones ligeros,Pick Ups,NACIONAL,1,48,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,General Motors,Silverado 3500 HD Chassis Cab Heavy Duty,Camiones ligeros,Pick Ups,NACIONAL,1,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,General Motors,Sonic-,Autom�viles,Subcompactos,NACIONAL,1,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,General Motors,Sonic 5 PTS,Autom�viles,Subcompactos,IMPORTADO,66,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,General Motors,Sonic 5 PTS-,Autom�viles,Subcompactos,NACIONAL,1,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,General Motors,Spark,Autom�viles,Subcompactos,IMPORTADO,95,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,General Motors,Spark EV 5 Ptas.,Autom�viles,Subcompactos,IMPORTADO,48,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,General Motors,Spark NG,Autom�viles,Subcompactos,IMPORTADO,48,421,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,General Motors,SRX SUV-,Camiones ligeros,SUV's,NACIONAL,1,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,General Motors,Suburban Suv,Camiones ligeros,SUV's,IMPORTADO,66,168,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,General Motors,S10,Camiones ligeros,Pick Ups,IMPORTADO,31,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,General Motors,Tahoe,Camiones ligeros,SUV's,IMPORTADO,66,149,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,General Motors,Terrain SUV-,Camiones ligeros,SUV's,NACIONAL,1,127,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,General Motors,Terrain Suv,Camiones ligeros,SUV's,IMPORTADO,40,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,General Motors,Tornado Pickup,Camiones ligeros,Pick Ups,IMPORTADO,31,29,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,General Motors,Tracker,Camiones ligeros,SUV's,IMPORTADO,31,1369,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,General Motors,Traverse Suv,Camiones ligeros,SUV's,IMPORTADO,66,33,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,General Motors,Trax,Camiones ligeros,SUV's,NACIONAL,1,19,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,General Motors,Verano,Autom�viles,De Lujo,IMPORTADO,66,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,General Motors,Volt 4 Ptas.,Autom�viles,Subcompactos,IMPORTADO,66,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,General Motors,Xt4 Suv,Camiones ligeros,SUV's,IMPORTADO,66,18,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,General Motors,XT5 SUV,Camiones ligeros,SUV's,IMPORTADO,66,14,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,General Motors,Yukon Suv,Camiones ligeros,SUV's,IMPORTADO,66,25,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,General Motors,Yukon XL,Camiones ligeros,SUV's,IMPORTADO,66,39,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,Honda,Accord-,Autom�viles,De Lujo,IMPORTADO,66,237,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,Honda,BR-V,Camiones ligeros,SUV's,IMPORTADO,214,394,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,Honda,Civic,Autom�viles,Compactos,IMPORTADO,66,258,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,Honda,CR-V,Camiones ligeros,SUV's,IMPORTADO,66,1043,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,Honda,Fit-,Autom�viles,Subcompactos,NACIONAL,1,120,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,Honda,Honda City,Autom�viles,Compactos,IMPORTADO,95,18,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,Honda,Honda Pilot,Camiones ligeros,SUV's,IMPORTADO,66,63,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,Honda,HR-V-,Camiones ligeros,SUV's,NACIONAL,1,1056,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,Honda,Insight Hybrid,Autom�viles,Compactos,IMPORTADO,66,35,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,Honda,Odyssey,Camiones ligeros,Minivans,IMPORTADO,66,227,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,Hyundai,Accent Hatchback,Autom�viles,Subcompactos,NACIONAL,1,22,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,Hyundai,Accent Sedan,Autom�viles,Subcompactos,NACIONAL,1,142,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,Hyundai,Creta,Camiones ligeros,SUV's,IMPORTADO,95,881,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,Hyundai,Elantra,Autom�viles,Compactos,IMPORTADO,66,39,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,Hyundai,Genesis,Autom�viles,De Lujo,IMPORTADO,48,0,
Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ,Nacional,2021,01,Hyundai,Grand I10,Autom�viles,Subcompactos,IMPORTADO,95,533,
